"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"196","Munawar Faruqui says he can never make fun of Shah Rukh Khan: ‘Unke jaisa insan…’","1661239628000","","https://indianexpress.com/article/entertainment/bollywood/munawar-faruqui-never-make-fun-shah-rukh-khan-alia-bhatt-8106555/","187","ENTERTAINMENT"
"197","Rajkummar Rao-starrer HIT The First Case to stream on Netflix from Aug 28","1661237829000","","https://indianexpress.com/article/entertainment/bollywood/hit-the-first-case-to-stream-on-netflix-from-aug-28-8106500/","188","ENTERTAINMENT"
"198","On KK’s birth anniversary, wife Jyothy remembers him with priceless pic, daughter Taamara promises ‘won’t let mom be sad’","1661237680000","","https://indianexpress.com/article/entertainment/music/on-kks-birth-anniversary-wife-jyothy-remembers-him-daughter-writes-says-wont-let-mom-be-sad-8106487/","189","ENTERTAINMENT"
"199","Shah Rukh Khan wanted to climb train’s chimney in ‘Chaiyya Chaiyya’, Farah Khan had to ‘pull him down’","1661236325000","","https://indianexpress.com/article/entertainment/bollywood/shah-rukh-khan-climb-train-chimney-chaiyya-chaiyya-farah-khan-8106426/","190","ENTERTAINMENT"
"200","Step inside Aparshakti Khurana’s ‘insane’ Mumbai apartment, with a chandelier named ‘bhaisaab’ and a filmy aesthetic","1661236237000","","https://indianexpress.com/article/entertainment/bollywood/step-inside-aparshakti-khurana-mumbai-apartment-8106401/","191","ENTERTAINMENT"
"201","Kapil Sharma on call to boycott Akshay Kumar’s Raksha Bandhan: ‘Keep me away from Twitter… badi mushkil se nikla hu’","1661236003000","","https://indianexpress.com/article/entertainment/bollywood/kapil-sharma-on-call-to-boycott-akshay-kumars-raksha-bandhan-away-from-twitter-8106312/","192","ENTERTAINMENT"
"202","Kareena Kapoor, Karan Johar party in style at Manish Malhotra’s home, see inside pics","1661235504000","","https://indianexpress.com/article/entertainment/bollywood/kareena-kapoor-karan-johar-party-in-style-at-manish-malhotras-home-liger-see-pics-8106266/","193","ENTERTAINMENT"
"203","When Sonali Phogat called Rubina Dilaik fake, confessed that she had a crush on Aly Goni in Bigg Boss 14","1661235482000","","https://indianexpress.com/article/entertainment/television/when-sonali-phogat-called-rubina-dilaik-fake-confessed-of-having-a-crush-on-aly-goni-in-bigg-boss-14-8106340/","194","ENTERTAINMENT"
"204","Saira Banu recalls her birthday celebrations with Dilip Kumar: ‘We would all feast together, play dumb charades and antakshari’","1661234169000","","https://indianexpress.com/article/entertainment/bollywood/saira-banu-recalls-her-birthday-celebrations-with-dilip-kumar-we-would-play-dumb-charades-antakshari-8106288/","195","ENTERTAINMENT"
"205","Thor: Love and Thunder coming to Disney+ Hotstar on Sept 8","1661233805000","","https://indianexpress.com/article/entertainment/hollywood/thor-love-and-thunder-coming-to-disney-hotstar-on-sept-8-8106324/","196","ENTERTAINMENT"
"206","Vijay Deverakonda reacts to Boycott Liger trend: ‘Kaun rokega, dekh lenge’","1661233710000","","https://indianexpress.com/article/entertainment/telugu/vijay-deverakonda-reacts-to-boycott-liger-trend-kaun-rokenge-dekh-lenge-8106201/","197","ENTERTAINMENT"
"207","Vijay Deverakonda on boycott Bollywood trend: ‘Shouldn’t we release our movies?’","1661013142000","","https://indianexpress.com/article/entertainment/bollywood/vijay-deverakonda-on-boycott-bollywood-trend-liger-8102105/","197","ENTERTAINMENT"
"208","Shehnaaz Gill recalls running away from home, blocking her family’s calls as she dealt with ‘bad people’ in the entertainment industry","1661233549000","","https://indianexpress.com/article/entertainment/bollywood/shehnaaz-gill-recalls-running-away-from-home-stuggling-film-industry-8106286/","198","ENTERTAINMENT"
"209","Alia Bhatt has message for haters: ‘If you don’t like me, don’t watch me’","1661229036000","","https://indianexpress.com/article/entertainment/bollywood/alia-bhatt-nepotism-gangubai-if-you-dont-like-me-dont-watch-me-8106185/","199","ENTERTAINMENT"
"210","Vijay Deverakonda is happy being forgotten, cites examples of Rajesh Khanna and Vinod Khanna: ‘Nobody remembers…’","1661227542000","","https://indianexpress.com/article/entertainment/bollywood/vijay-deverakonda-is-happy-being-forgotten-have-understood-that-nobody-remembers-liger-karan-johar-8106142/","200","ENTERTAINMENT"
"211","Everything you need to know about the 2022 Emmys","1661226349000","","https://indianexpress.com/article/entertainment/television/everything-you-need-to-know-about-the-2022-emmys-8106087/","201","ENTERTAINMENT"
"212","Man enters Raju Srivastava’s hospital room to click a selfie with the comedian: reports","1661226157000","","https://indianexpress.com/article/entertainment/bollywood/man-enters-raju-srivastavas-hospital-room-to-click-a-selfie-with-the-comedian-detained-reports-8106099/","202","ENTERTAINMENT"
"213","Krushna Abhishek quits The Kapil Sharma Show after disagreement with producers over ‘monetary issues’: report","1661225427000","","https://indianexpress.com/article/entertainment/television/krushna-abhishek-quits-the-kapil-sharma-show-after-disagreement-with-producers-over-monetary-issues-8106107/","203","ENTERTAINMENT"
"214","Vijay Deverakonda trained for 2 years to get a fighter’s body for Liger, fitness coach reveals how he prepared for scene with Mike Tyson","1661222303000","","https://indianexpress.com/article/entertainment/telugu/vijay-deverkonda-training-liger-details-fight-with-mike-tyson-kuldeep-sethi-8099753/","204","ENTERTAINMENT"
"215","Cezanne Khan says he is okay with the Anurag label: ‘Why do I break it? Mehnat ki hai maine’","1661222297000","","https://indianexpress.com/article/entertainment/television/cezanne-khan-kausautii-zindagii-kay-anurag-basu-image-apnapan-sony-tv-8000106/","205","ENTERTAINMENT"
"216","Jannat Zubair says ‘no-kissing policy’ is for life: ‘This is the reason I am not focussing on OTT’","1661222284000","","https://indianexpress.com/article/entertainment/television/jannat-zubair-no-kissing-policy-khatron-ke-khiladi-12-8097728/","206","ENTERTAINMENT"
"217","Tiger Shroff’s Screw Dheela not shelved","1661184905000","","https://indianexpress.com/article/entertainment/bollywood/tiger-shroff-screw-dheela-not-shelved-8105537/","207","ENTERTAINMENT"
"218","George RR Martin on House of the Dragon’s birthing scene: ‘It has the kind of impact that the Red Wedding had…’","1661182701000","","https://indianexpress.com/article/entertainment/television/george-rr-martin-on-house-of-the-dragon-birthing-scene-8105594/","208","ENTERTAINMENT"
"219","Glass Onion A Knives Out Mystery’s first look revealed, director says we will see more of Daniel Craig this time","1661179068000","","https://indianexpress.com/article/entertainment/hollywood/glass-onion-a-knives-out-mysterys-first-look-revealed-daniel-craig-photos-8105518/","209","ENTERTAINMENT"
"220","Captain trailer: Arya takes on aliens in this action-packed drama. Watch video","1661178595000","","https://indianexpress.com/article/entertainment/tamil/captain-trailer-arya-takes-on-aliens-in-this-action-packed-drama-watch-video-8105502/","210","ENTERTAINMENT"
"221","Vikram Vedha director duo Pushkar-Gayathri on creating Suzhal The Vortex: ‘When you have a transgender character, you don’t want…’","1661178245000","","https://indianexpress.com/article/entertainment/tamil/vikram-vedha-director-duo-pushkar-gayathri-on-creating-suzhal-the-vortex-8105506/","211","ENTERTAINMENT"
"222","Arjun Bijlani replaces Rannvijay Singha as Splitsvilla 14 host; Sunny Leone says ‘we’re going to have a blast’","1661177109000","","https://indianexpress.com/article/entertainment/television/arjun-bijlani-replaces-rannvijay-singha-splitsvilla-14-host-sunny-leone-8105441/","212","ENTERTAINMENT"
"223","Chinese censors change ending of Minions The Rise of Gru","1661175380000","","https://indianexpress.com/article/entertainment/hollywood/chinese-censors-change-ending-of-minions-the-rise-of-gru-8105318/","213","ENTERTAINMENT"
"224","John Abraham-backed Tara vs Bilal gets release date","1661172431000","","https://indianexpress.com/article/entertainment/bollywood/john-abraham-backed-tara-vs-bilal-books-release-date-8105244/","214","ENTERTAINMENT"
"225","When Chiranjeevi’s salary was ‘bigger than Bachchan’s’","1661171514000","","https://indianexpress.com/article/entertainment/telugu/when-chiranjeevi-salary-was-bigger-than-bachchan-8105189/","215","ENTERTAINMENT"
"226","Alia Bhatt on live-in relationships: ‘If you can, why not? I think it’s great’","1661171319000","","https://indianexpress.com/article/entertainment/bollywood/alia-bhatt-on-live-in-relationships-8105238/","216","ENTERTAINMENT"
"227","Shehnaaz Gill on dealing with grief after Sidharth Shukla’s death: ‘It has made me stronger’","1661170386000","","https://indianexpress.com/article/entertainment/television/shehnaaz-gill-on-dealing-with-grief-after-sidharth-shukla-death-it-has-made-me-stronger-8105177/","217","ENTERTAINMENT"
"228","Karthikeya 2 box office collection: Nikhil Siddhartha film earns nearly Rs 50 crore worldwide","1661168869000","","https://indianexpress.com/article/entertainment/telugu/nikhil-siddhartha-karthikeya-2-collects-nearly-rs-50-crore-worldwide-8105060/","218","ENTERTAINMENT"
"229","Allu Arjun busts cool moves with South Korean girl group Tri.be in Armaan Malik song Memu Aagamu. Watch video","1661168621000","","https://indianexpress.com/article/entertainment/music/allu-arjun-busts-cool-moves-with-south-korean-girl-group-tri-be-in-armaan-malik-song-memu-aagamu-watch-video-8105130/","219","ENTERTAINMENT"
"230","Swara Bhasker says she is tired of her ‘dabang’ reputation: ‘It gets me into trouble unnecessarily’","1661167928000","","https://indianexpress.com/article/entertainment/bollywood/swara-bhasker-jahaan-chaar-yaar-she-is-tired-of-her-dabang-reputation-trouble-gets-me-into-unnecessarily-8105082/","220","ENTERTAINMENT"
"231","Dhanush, Aishwarya Rajinikanth seen together in public for the first time since separation, attend son Yathra’s school event. See photo","1661166272000","","https://indianexpress.com/article/entertainment/tamil/dhanush-aishwarya-rajinikanth-seen-in-public-together-first-time-since-separation-see-photo-8104957/","221","ENTERTAINMENT"
"232","Shobha Khote on working with Raj Kapoor, Dev Anand and Mehmood: ‘I always wanted to do comedy’","1661165615000","","https://indianexpress.com/article/entertainment/television/shobha-khote-on-working-with-raj-kapoor-dev-anand-and-mehmood-7855996/","222","ENTERTAINMENT"
"233","Laal Singh Chaddha box office collection: Aamir Khan film sinks further in second weekend, here’s how much it earned","1661165374000","","https://indianexpress.com/article/entertainment/bollywood/laal-singh-chaddha-box-office-collection-second-weekend-aamir-khan-8104685/","223","ENTERTAINMENT"
"234","Sudhanshu Pandey reveals what would happen if he met Vanraj and Anupamaa in real life","1661164701000","","https://indianexpress.com/article/entertainment/television/sudhanshu-pandey-met-anupamaa-vanraj-real-life-birthday-8104800/","224","ENTERTAINMENT"
"235","Producer AG Nadiadwala passes away, Ajay Devgn condoles his death","1661163285000","","https://indianexpress.com/article/entertainment/bollywood/producer-ag-nadiadwala-passes-away-ajay-devgn-condoles-his-death-8104688/","225","ENTERTAINMENT"
"236","Sonam Kapoor on being trolled for maternity photoshoot: ‘I have grown out of reacting to things’","1661162781000","","https://indianexpress.com/article/entertainment/bollywood/sonam-kapoor-on-being-trolled-for-maternity-photoshoot-8104693/","226","ENTERTAINMENT"
"237","Sonam Kapoor’s sister Rhea Kapoor gets emotional after seeing actor’s baby, says ‘Rhea masi is not okay’","1661162759000","","https://indianexpress.com/article/entertainment/bollywood/sonam-kapoor-baby-sister-rhea-kapoor-gets-emotional-photos-8104751/","227","ENTERTAINMENT"
"238","Dobaaraa box office day 3: Taapsee Pannu film earns Rs 2.98 cr, Anurag Kashyap says film was ‘financially viable’ even before release","1661162308000","","https://indianexpress.com/article/entertainment/bollywood/dobaaraa-box-office-day-3-taapsee-pannu-anurag-kashyap-rs-3-cr-first-weekend-8104645/","228","ENTERTAINMENT"
"239","Home Minister Amit Shah meets Jr NTR, calls him ‘gem of Telugu cinema’","1661159979000","","https://indianexpress.com/article/entertainment/telugu/home-minister-amit-shah-meets-jr-ntr-calls-him-gem-of-telugu-cinema-8104674/","229","ENTERTAINMENT"
"240","Manoj Bajpayee on Bollywood’s current unlucky box office streak: ‘We make too much out of a bad phase’","1661158161000","","https://indianexpress.com/article/entertainment/bollywood/manoj-bajpayee-bollywood-streak-8104497/","230","ENTERTAINMENT"
"241","Vidyut Jammwal’s Khuda Haafiz: Chapter II set for digital premiere on ZEE5 on this date","1661154061000","","https://indianexpress.com/article/entertainment/bollywood/vidyut-jammwal-khuda-haafiz-chapter-ii-set-for-digital-premiere-on-zee5-on-sept-2-8104498/","231","ENTERTAINMENT"
"242","Sushmita Sen poses with her mother and daughters as she celebrates her godson’s birthday: ‘It’s a woman’s world’","1661154051000","","https://indianexpress.com/article/entertainment/bollywood/sushmita-sen-posts-an-adorable-picture-family-and-her-godson-8104345/","232","ENTERTAINMENT"
"243","Hrithik Roshan, girlfriend Saba Azad hold hands as they leave theatre after watching Vikram Vedha trailer. Watch","1661153865000","","https://indianexpress.com/article/entertainment/bollywood/hrithik-roshan-girlfriend-saba-azad-hold-hands-as-they-leave-theatre-after-watching-vikram-vedha-trailer-8104480/","233","ENTERTAINMENT"
"244","Pushpa 2 launched in Hyderabad without Allu Arjun","1661152909000","","https://indianexpress.com/article/entertainment/telugu/pushpa-2-launched-in-hyderabad-without-allu-arjun-8104483/","234","ENTERTAINMENT"
"245","‘Chiranjeevi is ageless, no other actor has managed to keep their star power intact over years’: Bholaa Shankar director Meher Ramesh","1661151457000","","https://indianexpress.com/article/entertainment/telugu/director-mehr-ramesh-megastar-chiranjeevi-is-an-ageless-no-other-actor-has-this-kind-of-stardom-intact-after-working-for-so-many-years-happy-birthday-chiranjeevi-bholaa-shankar-8104189/","235","ENTERTAINMENT"
"246","Krishna Shroff reacts to rumours of Tiger Shroff and Disha Patani’s break-up: ‘She’s still one of the first few people I’d call…’","1661151247000","","https://indianexpress.com/article/entertainment/bollywood/krishna-shroff-tiger-shroff-disha-patani-break-up-8104359/","236","ENTERTAINMENT"
"247","Jailer: Rajinikanth plays a man you don’t want to mess with in intense first look. See photo","1661149156000","","https://indianexpress.com/article/entertainment/tamil/jailer-first-look-rajinikanth-see-photo-8104354/","237","ENTERTAINMENT"
"248","Koffee With Karan 7: Shahid Kapoor hints about Kiara Advani-Sidharth Malhotra wedding, Karan Johar says ‘bacche kamaal ke honge’","1661148432000","","https://indianexpress.com/article/entertainment/television/koffee-with-karan-7-promo-shahid-kapoor-kiara-advani-sidharth-malhotra-wedding-8104140/","238","ENTERTAINMENT"
"249","Twinkle Khanna says she pays for kids Nitara and Aarav’s education, never had a joint bank account with husband Akshay Kumar","1661147791000","","https://indianexpress.com/article/entertainment/bollywood/twinkle-khanna-says-she-pays-for-kids-aarav-nitara-education-never-had-joint-back-account-with-akshay-kumar-8104193/","239","ENTERTAINMENT"
"250","Anupam Kher takes a dig at Aamir Khan, boycott Laal Singh Chaddha trend: If you have said something, it will surely haunt you’","1661147137000","","https://indianexpress.com/article/entertainment/bollywood/anupam-kher-takes-a-dig-at-aamir-khan-boycott-laal-singh-chaddha-trend-if-you-have-said-something-in-the-past-8104120/","240","ENTERTAINMENT"
"251","Allu Arjun, wife Sneha Reddy lead India Day Parade in New York, poses with city’s Mayor: ‘Ye India ka Tiranga hai…’","1661147092000","","https://indianexpress.com/article/entertainment/telugu/allu-arjun-wife-sneha-reddy-lead-india-day-parade-in-new-york-pushpa-ye-india-ka-tiranga-8104166/","241","ENTERTAINMENT"
"252","Kapil Sharma drops seductive poses as he makes his ramp debut, ends it with a big laugh. Watch","1661144287000","","https://indianexpress.com/article/entertainment/bollywood/kapil-sharma-drops-seductive-poses-as-he-makes-his-ramp-debut-ends-it-with-a-big-laugh-8104127/","242","ENTERTAINMENT"
"253","Zomato apologises and withdraws Mahakal Ki Thali ad with Hrithik Roshan","1661141678000","","https://indianexpress.com/article/entertainment/bollywood/zomato-apologises-and-withdraws-mahakal-ki-thali-ad-with-hrithik-roshan-8104071/","243","ENTERTAINMENT"
"254","Kangana Ranaut reiterates she will sue magazine as best actress nomination withdrawn after her claim of ‘unethical, corrupt practices’  ","1661141401000","","https://indianexpress.com/article/entertainment/bollywood/kangana-ranaut-sue-magazine-best-actress-nomination-withdrawn-unethical-corrupt-practices-8104039/","244","ENTERTAINMENT"
"255","Dragon Ball Super bests Beast at box office with $20.1M","1661140178000","","https://indianexpress.com/article/entertainment/hollywood/dragon-ball-super-bests-beast-at-box-office-with-20-1m-8104073/","245","ENTERTAINMENT"
"256","Chiranjeevi-starrer Bholaa Shankar sets April 2023 release date","1661140100000","","https://indianexpress.com/article/entertainment/telugu/chiranjeevi-starrer-bholaa-shankar-sets-april-2023-release-date-8104050/","246","ENTERTAINMENT"
"257","Priyanka Chopra shares peek from mommy time with daughter Malti Marie: ‘Love like no other’","1661139792000","","https://indianexpress.com/article/entertainment/bollywood/priyanka-chopra-shares-peek-from-mommy-time-with-daughter-malti-marie-8104061/","247","ENTERTAINMENT"
"258","House of the Dragon Episode 1 review: Game of Thrones prequel lacks the fire and power of the original","1661138381000","","https://indianexpress.com/article/entertainment/web-series/house-of-the-dragon-premiere-review-8104023/","248","ENTERTAINMENT"
"259","Katrina Kaif is happy to be back with her Phone Bhoot boys Ishaan Khatter and Siddhant Chaturvedi, see photos and videos","1661100640000","","https://indianexpress.com/article/entertainment/bollywood/katrina-kaif-phone-bhoot-boys-ishaan-khatter-siddhant-chaturvedi-photos-videos-8103703/","249","ENTERTAINMENT"
"260","Shah Rukh Khan, Deepika Padukone arrive in Chennai for Jawan shoot","1661098816000","","https://indianexpress.com/article/entertainment/bollywood/shah-rukh-khan-deepika-padukone-arrive-in-chennai-for-jawan-shoot-8103698/","250","ENTERTAINMENT"
"261","Sidharth Malhotra’s Shershaah, Ranveer Singh film 83 lead nominations for 67th Filmfare Awards","1661096107000","","https://indianexpress.com/article/entertainment/bollywood/shershaah-83-lead-nominations-for-67th-filmfare-awards-8103653/","251","ENTERTAINMENT"
"262","Dhanashree Verma says she will not let ‘an injury or any baseless rumours affect her’, husband Yuzvendra Chahal shows support","1661095073000","","https://indianexpress.com/article/entertainment/television/dhanashree-verma-says-she-will-not-let-an-injury-or-any-baseless-rumours-affect-her-8103548/","252","ENTERTAINMENT"
"263","GodFather new teaser: ‘Boss of the Bosses’ Chiranjeevi and Salman Khan steal the show","1661094064000","","https://indianexpress.com/article/entertainment/telugu/godfather-teaser-chiranjeevi-and-salman-khan-steal-the-show-8103577/","253","ENTERTAINMENT"
"264","Kangana Ranaut slams film magazine for nomination, says she is ‘pitted against mediocre work’","1661091346000","","https://indianexpress.com/article/entertainment/bollywood/kangana-ranaut-to-sue-a-film-magazine-for-inviting-her-to-an-award-function-8103505/","254","ENTERTAINMENT"
"265","House of the Dragon premiere: When and where to watch","1661089138000","","https://indianexpress.com/article/entertainment/web-series/house-of-the-dragon-premiere-when-and-where-to-watch-8103565/","255","ENTERTAINMENT"
"266","Madhavan’s heartwarming birthday wish for son Vedaant: ‘A big year ahead for both of us…’","1661087546000","","https://indianexpress.com/article/entertainment/bollywood/madhavans-heartwarming-birthday-wish-for-son-vedaant-8103484/","256","ENTERTAINMENT"
"267","Rahul Dholakia on how Bollywood can revive its fortunes: ‘Stop being arrogant’","1661086220000","","https://indianexpress.com/article/entertainment/bollywood/rrahul-dholakia-on-how-bollywood-can-revive-its-fortunes-8103314/","257","ENTERTAINMENT"
"268","Kartik Aaryan slept for 10 hours after shooting ‘epic climax’ of Shehzada, says ‘meri sabse commercial picture aa rahi hai’","1661083885000","","https://indianexpress.com/article/entertainment/bollywood/kartik-aaryan-slept-for-10-hours-after-shooting-epic-climax-of-shehzada-8103351/","258","ENTERTAINMENT"
"269","Vijay Deverakonda: I don’t even know if I want to be remembered","1661081868000","","https://indianexpress.com/article/entertainment/bollywood/vijay-deverakonda-i-dont-even-know-if-i-want-to-be-remembered-8102719/","259","ENTERTAINMENT"
"270","Celebrated Pakistani singer Nayyara Noor passes away","1661081238000","","https://indianexpress.com/article/entertainment/music/celebrated-pakistani-singer-nayyara-noor-dies-at-71-of-brief-illness-8103327/","260","ENTERTAINMENT"
"271","Top Gun Maverick surpasses Avengers Infinity War’s collection to become the sixth highest grosser of all times","1661078881000","","https://indianexpress.com/article/entertainment/hollywood/top-gun-maverick-has-surpassed-avengers-infinity-wars-box-office-collection-8103161/","261","ENTERTAINMENT"
"272","Sonam Kapoor says becoming a mother is a ‘selfish decision’: ‘They didn’t choose to come into this world’","1661077004000","","https://indianexpress.com/article/entertainment/bollywood/sonam-kapoor-on-baby-8102968/","262","ENTERTAINMENT"
"273","Kapil Sharma serves a new ‘deadly look’ ahead of The Kapil Sharma Show Season 4 premiere","1661074556000","","https://indianexpress.com/article/entertainment/television/kapil-sharma-new-look-the-kapil-sharma-show-8102992/","263","ENTERTAINMENT"
"274","Raju Srivastava ‘improving steadily,’ says Shekhar Suman after speaking with comedian’s family","1661072002000","","https://indianexpress.com/article/entertainment/television/raju-srivastava-improving-steadily-shekhar-suman-comedian-family-8102985/","264","ENTERTAINMENT"
"275","Dobaaraa box office collection Day 2: Taapsee Pannu-Anurag Kashyap’s collaboration sees some growth, here’s how much it earned","1661071938000","","https://indianexpress.com/article/entertainment/bollywood/box-office-collection/dobaaraa-day-2-taapsee-pannu-anurag-kashyap-steady-pace-8102591/","265","ENTERTAINMENT"
"276","Fahadh Faasil celebrates eighth wedding anniversary with Nazriya Nazim, goes on cycling tour: ‘It’s been a ride…’","1661071811000","","https://indianexpress.com/article/entertainment/malayalam/fahadh-faasil-eighth-wedding-anniversary-nazriya-nazim-8102920/","266","ENTERTAINMENT"
"277","Sara Ali Khan fails Janhvi Kapoor’s GoT quiz ahead of House of the Dragon premiere, says ‘Red Wedding is about DJ and biryani’","1661070351000","","https://indianexpress.com/article/entertainment/web-series/sara-ali-khan-janhvi-kapoor-game-of-thrones-quiz-house-of-the-dragon-action-8102821/","267","ENTERTAINMENT"
"278","Neha Kakkar on being called ‘cry baby’ on reality shows: ‘No regrets about it’","1661067485000","","https://indianexpress.com/article/entertainment/television/neha-kakkar-on-being-called-cry-baby-on-reality-shows-no-regrets-about-it-8102830/","268","ENTERTAINMENT"
"279","Flower of Evil star Lee Joon-gi cheers for Indian remake Duranga: ‘Happy to see you Indian friends’","1661063877000","","https://indianexpress.com/article/entertainment/web-series/flower-of-evil-star-lee-joon-gi-duranga-post-8102657/","269","ENTERTAINMENT"
"280","Vijay Deverakonda on being called a superstar: ‘It is awkward to me, I feel embarrassed’","1661063609000","","https://indianexpress.com/article/entertainment/bollywood/vijay-deverakonda-on-being-called-a-superstar-it-is-awkward-to-me-8102632/","270","ENTERTAINMENT"
"281","Liger star Vijay Deverakonda reveals his crush, and no, it’s not Ananya Panday","1661062537000","","https://indianexpress.com/article/entertainment/television/liger-star-vijay-deverakonda-reveals-his-crush-and-no-its-not-ananya-panday-8102665/","271","ENTERTAINMENT"
"282","BTS and tackling ARMY’s marriage proposals: When Jin ended dreams with ‘don’t talk nonsense’ Jungkook demanded paperwork","1661059308000","","https://indianexpress.com/article/entertainment/music/bts-marriage-proposals-jin-jungkook-8090987/","272","ENTERTAINMENT"
"283","Ben Affleck-Jennifer Lopez get married again, hours after his mother fell off the dock at wedding venue and was hospitalised","1661056868000","","https://indianexpress.com/article/entertainment/hollywood/ben-affleck-and-jennifer-lopez-wedding-second-time-8102548/","273","ENTERTAINMENT"
"284","Alia Bhatt reveals she was paid Rs 15 lakh for SOTY, said she handed cheque to mom Soni Razdan: ‘Till date, my mother handles my money’","1661053759000","","https://indianexpress.com/article/entertainment/bollywood/alia-bhatt-student-of-the-year-cheque-soni-razdan-8102495/","274","ENTERTAINMENT"
"285","Karan Johar says he can’t believe ‘Sonam is a mother’: ‘Anil Kapoor won’t like being called nana’","1661053498000","","https://indianexpress.com/article/entertainment/bollywood/karan-johar-says-he-cant-believe-sonam-is-a-mother-anil-kapoor-wont-like-being-called-nana-8102502/","275","ENTERTAINMENT"
"286","House of the Dragon: How does Game of Thrones connect to new show? All you need to know about the Targaryen family history","1661053363000","","https://indianexpress.com/article/entertainment/web-series/house-of-the-dragon-game-of-thrones-daenerys-8102307/","276","ENTERTAINMENT"
"287","To OTT or not to OTT: Aamir Khan says wait for six months, but other stakeholders differ","1661050621000","","https://indianexpress.com/article/entertainment/tamil/to-ott-or-not-to-ott-aamir-khan-says-wait-for-six-months-but-other-stakeholders-differ-8083340/","277","ENTERTAINMENT"
"288","Kumud Mishra on ‘that’ caste sequence from Article 15: ‘No one is more racist than us…’| Scene Stealer","1661050572000","","https://indianexpress.com/article/entertainment/bollywood/article-15-kumud-mishra-ayushmann-khurrana-casteism-scene-stealer-anubhav-sinha-8097133/","278","ENTERTAINMENT"
"289","Archana Puran Singh shares BTS clips from new season of The Kapil Sharma Show. Watch","1661010806000","","https://indianexpress.com/article/entertainment/television/archana-puran-singh-bts-video-the-kapil-sharma-show-new-season-watch-8102008/","279","ENTERTAINMENT"
"290","Alia Bhatt is changing her name to Alia Bhatt-Kapoor, says ‘I don’t want to feel left out’","1661004402000","","https://indianexpress.com/article/entertainment/bollywood/alia-bhatt-changing-her-name-to-kapoor-dont-want-to-feel-left-out-8101766/","280","ENTERTAINMENT"
"291","Kartik Aaryan-Varun Dhawan dance to ‘Bom Diggy Diggy’; fans say ‘want them in a movie together’. Watch","1661002968000","","https://indianexpress.com/article/entertainment/bollywood/kartik-aaryan-varun-dhawan-dance-video-want-them-in-a-movie-together-fans-watch-video-8101693/","281","ENTERTAINMENT"
"292","When Saif Ali Khan said he could not ‘imagine the impact’ of his divorce with Amrita Singh on kids Sara, Ibrahim: ‘I just pray…’","1661001189000","","https://indianexpress.com/article/entertainment/bollywood/when-saif-ali-khan-could-not-imagine-the-impact-of-his-divorce-amrita-singh-sara-ibrahim-8101698/","282","ENTERTAINMENT"
"293","Dobaaraa box office collection Day 1: Anurag Kashyap film earns less than 1 crore on opening day","1660999595000","","https://indianexpress.com/article/entertainment/bollywood/box-office-collection/dobaaraa-day-1-anurag-kashyap-less-than-1-crore-taapsee-pannu-8101596/","283","ENTERTAINMENT"
"294","As ‘Boycott Liger’ trends, Vijay Deverakonda tweets a cryptic post: ‘Let us fight’","1660998361000","","https://indianexpress.com/article/entertainment/telugu/boycott-liger-vijay-deverakonda-tweets-cryptic-post-lets-fight-8101629/","284","ENTERTAINMENT"
"295","Vijay Deverakonda on ‘Boycott Laal Singh Chaddha’ trend: ‘You are not affecting Aamir Khan alone but the economy’","1660911519000","","https://indianexpress.com/article/entertainment/bollywood/vijay-deverakonda-on-boycott-laal-singh-chaddha-trend-you-are-not-affecting-aamir-khan-alone-but-the-economy-8100092/","284","ENTERTAINMENT"
"296","Sonam Kapoor and Anand Ahuja welcome baby boy: ‘Our lives are forever changed’","1660992969000","","https://indianexpress.com/article/entertainment/bollywood/sonam-kapoor-anand-ahuja-welcome-baby-boy-8101492/","285","ENTERTAINMENT"
"297","‘People from Pakistan welcome me with lot of love’: Boman Irani on his fan base in the neighbouring country","1660992330000","","https://indianexpress.com/article/entertainment/bollywood/boman-irani-on-pakistani-fan-base-8101431/","286","ENTERTAINMENT"
"298","Miss Universe Harnaaz Sandhu teaches ‘desi’ moves to popular talk show host Trevor Noah, watch","1660991992000","","https://indianexpress.com/article/entertainment/television/miss-universe-harnaaz-sandhu-teaches-bollywood-moves-to-trevor-noah-watch-video-8101409/","287","ENTERTAINMENT"
"299","House of the Dragon review round-up: Critics says the show ‘honours the legacy’ of Game of Thrones","1660991251000","","https://indianexpress.com/article/entertainment/television/house-of-the-dragon-review-round-up-honours-the-legacy-of-game-of-thrones-8101363/","288","ENTERTAINMENT"
"300","Akshay Kumar on consecutive box office failure: ‘If my films are not working, it is my fault. Have to make changes…’","1660990632000","","https://indianexpress.com/article/entertainment/bollywood/akshay-kumar-box-office-failure-if-my-films-are-not-working-it-is-my-fault-8101428/","289","ENTERTAINMENT"
"301","Priyanka Chopra shares adorable new photo of daughter Malti Marie wearing bangles, anklets","1660989462000","","https://indianexpress.com/article/entertainment/bollywood/priyanka-chopra-shares-adorable-pictures-of-daughter-maltis-wearing-bangles-anklets-8101341/","290","ENTERTAINMENT"
"302","When Anurag Kashyap was kidnapped by a gangster after Satya: ‘Unhone khana khilaya…’","1660986003000","","https://indianexpress.com/article/entertainment/bollywood/when-anurag-kashyap-was-kidnapped-by-a-gangster-after-satya-8101258/","291","ENTERTAINMENT"
